6724	locationE1’s benchmark stock index ended a touch higher on Monday as gold miners gained, but energy stocks fell and locationC1 slumped on a report its former executives are the focus of a U. S. criminal probe.	locationC1	-1
6681	Analysts at Liberum argued that the locationC1 deal reflected a valuation for Marampa of more than $1.6bn, or close to 5 times the company’s market value.	locationC1	0
2052	Still , many will see the situation as final proof that Additional Tier 1 and Tier 2 instruments can effectively be used as capitalCa key confirmation in the wake of the last crisis . 		0
1776	One reason for the slow take-up is the fragmentation of locationC1 countries rules on the hierarchy of creditors that would be hit first in case of liquidation . 	locationC1	-1
491	After the closing bell, locationC1 reported first-quarter results that beat expectations, sending its shares up 2.9 percent to $3.86 in extended trading.	locationC1	1
3313	New York-based Crumbs listed assets and liabilities between $ 10 million and $ 50 million in the bankruptcy filing in New Jersey court . 		-1
2015	According to locationE1 commerce department data released on Thursday, the American economy grew at an annualised rate of 6.4 per cent in the first quarter, beating forecasts of economists polled by locationC1, who had predicted a 6.1 per cent gain.	locationE1	1
2536	Previous cases of banks being shut out of the market because an event of bail-in has occurred are no more : again , see what has happened in the Netherlands and the fact that Dutch banks have been able to raise sub debt post-SNS . 		1
3655	Given its close link to economic growth, locationC1 crude-oil futures are showing the worst decline of the commodities sector, falling 4% in Asian trade overnight.	locationC1	-1
1017	Stocks in the U. S., U. K. and locationE1 hit record highs.	locationE1	2
1592	The range was enormous and the methodology looked more like doing a firesale on the entire balance sheet . 		0
1723	on.wsj.com/2ZVQwtmClocationC1 named Chief Operating Officer David Gibbs its next CEO as the parent company to locationC2 , locationC3 and locationC4 works to open more restaurants and expand delivery . 	locationC1	0
90	In locationE1, the locationC1 Index rose 260.61, or 1.6%, to 16228.73.	locationE1	1
1782	Both the flash manufacturing and services PMIs for locationE1 and locationE2 fell below the lowest forecast.	locationE1	-2
1714	locationC1, based in locationE1, said third-quarter net income reached $195.1 million, or $4.09 a share, compared with $36.8 million, or 77 cents a share, a year earlier.	locationC1	2
2611	Crumbs , which specialized in oversized cupcakes and went public in 2011 , shuttered its nearly 50 locations in 10 states and the District of Columbia on Monday . 		-2
2769	One outlier in Wednesday’s broad decline, locationC1 surged 17.03, or 26%, to 83.72 after locationC2 agreed to include many of its hotel listings on locationC3.	locationC1	2
490	Last October , BPE successfully launched a EUR500m perpetual non-call five-year Additional Tier 1 bond with an 11.5 % coupon as investors placed orders topping EUR1 .5 bn in a bet on the Spanish recovery . 		1
2377	On average, 58 fund firms in locationE1, Europe excluding the locationE2, locationE3 and locationE4 held 51.5 percent of a balanced portfolio in equities, up from 50.7 percent in locationE5	locationE4	-1
64	locationE1's stocks eked out some gains despite losses in the financial sector, while locationE2's long rally came to an end.	locationE2	0
2910	While several state-owned issuers have defaulted on their obligations , investors have yet to suffer heavy principal losses on a public bond . 		-2
1006	The view from the market was that if they were hiring those guys , things must be pretty bad , the secondary loan trader said . 		-1
4515	Beleaguered automaker locationC1 locationC2.	locationC1	0
12	Mr Williamson said the latest data from the locationE1 showed that speculators held a net long position, a bet on rising prices, of 412,000 ounces, below the peak of 460,000 ounces, but well above the average of the past year of 240,000.	locationE1	0
2503	However , unlike other European banks which have had a relatively clear path to that market , Erste will have to contend with the Hypo Alpe-Adria saga and resulting negative rating action on the countrys banking sector . 		-2
1261	locationE1's CAC-40 was off 1.3% at 3924.65, and locationE2's DAX shed 1.0% to 6168.72.	locationE1	-1
2314	Authorities had been hoping to avoid the bail-in of the banks liabilities at all costs after losses imposed on Italian retail investors caused outrage at the end of last year . 		-1
3410	I dont think we will see spreads on high and low-beta names go any tighter and , if anything , next year I think they will widen out . 		-1
796	locationC1 continues to bank on strong growth in locationE1 where locationC2 was an early entrant.	locationE1	2
2554	There are two questions for issuers : if I do a callable , will I have to pay for the call , and whats the market receptivity , and right now it looks like the market is very open and could remain so until December , said Mason . 		0
1417	Funding markets are not going to be as open and available as they were until now , Enria said , citing increased volatility , external events , widening sovereign spreads and concerns on emerging markets as the main reasons for investors lower appetite . 		-1
3096	Khnifer said investors might seek peace of mind by obtaining multiple fatwas , or religious rulings , from several banks endorsing a single sukuk . 		0
25	And when it comes to structures , we prefer dated over perpetual debt . 		0
4734	Shares of locationC1 gained 5.5 percent to $50.83 after locationC2 raised its target price on the stock by $5 to $53.	locationC1	1
2409	The regulator considered any non-payment of money at a pre-agreed date as a default , he said . 		0
3270	Santander must have thought , we have a great negotiating hand here . 		1
1113	The locationC1 suggests that the 12 % of gone concern capital could met be with a modified form of Tier 2 debt that mirrors locationC2 eligibility requirements . 	locationC1	0
1665	locationE1's locationC1 Average rose 0.9% to a three-week high, and locationE2's locationC2 gained 0.7%.	locationE2	0
1552	Selling so-called subordinated debt would be a big mark of confidence for Portugals lenders such as state-owned locationC1 , Millennium BCP and locationC2 ( locationC3 ) , ahead of the locationC4 ( locationC5 ) health check of major euro zone banks next year . 	locationC5	1
2503	Levels of borrowing are continuing to rise even as profitability is falling, the fund said, highlighting the locationE1 and locationE2, the world’s two largest economies, as particularly vulnerable.	locationE1	-1
6450	"""Today it's really all about the U. S. dollar, as the move higher is really being driven by these commodities,"" said Christopher Foxall, head of global portfolio trading with locationC1."	locationC1	0
1149	In locationE1, shares ended lower after a session of thin trading, as investors took to the sidelines following a weak Wall Street finish Friday and ahead of local banking heavyweights' first-half results.	locationE1	-1
3214	locationC1 has a more difficult credit profile than locationC2 but it is the next logical step for the country , said a syndicate banker . 	locationC2	-1
3402	Peripheral lenders in particular will try to protect their relationship with public markets . 		0
433	A series of rulings by U.S. District Court Judge Thomas Griesa leave Argentina just three weeks to clinch a deal with the funds before falling into another default , which would heap financial stress on its already shrinking economy . 		-2
979	The locationC1 and locationC2 are committed to carrying out the statutory mandate that systemically important financial institutions demonstrate a clear path to an orderly failure under bankruptcy at no cost to taxpayers , locationC3 Chairman Martin Gruenberg said in a statement . 	locationC3	0
2655	* Aussie majors await bail-in news * Canberra under pressure to adopt a new regime for rescue of troubled banks By John Weavers LONDON , Oct 10 ( locationC1 )CA review of the governments exposure to Australias biggest banks has knocked share prices and prompted warnings of ratings downgrades , even as credit markets see little reason to fear . 	locationC1	0
1847	Wintimes subsidiaries will restructure their debt out of court as a supplementary plan through asset disposals and term extensions , according to the document . 		-1
2143	The central bank also said outstanding commercial paper in locationE1 at the end of October increased 18% to 18.43 trillion yen from 15.62 trillion yen in September.	locationE1	-1
933	The South Korean market advanced for a third consecutive day, with the key index up 2.5%, on buying in semiconductor and petrochemical stocks after an earthquake hit locationE1 , and also amid lower local interest rates.	locationE1	-1
1127	The new regime , known as bail-in , has been staunchly criticized by Italian authorities on fears that it could scare investors and damage retail savers who were unaware of risks . 		-1
3408	locationC1, which has a smaller investment bank and has underperformed peers since a mis-selling scandal in 2016, suffered a $2.4bn loss — its first quarterly loss since the financial crisis, against a profit of $6.5bn a year earlier.	locationC1	-1
1375	locationE1's central bank purchases the incoming foreign exchange with newly issued yuan, thus swelling the domestic money supply and adding to inflation pressures.	locationE1	-1
968	Analysts warn that policy makers in locationE1 may be forced to devaluate the currency if the growth outlook deteriorates, which would drive down the value of many other currencies against the dollar and increase deflationary pressure.	locationE1	-2
2518	Bank capital , especially Basel III-qualifying offerings from China , is likely to account for the bulk of the new issues for the rest of the year . 		0
6704	The consumer discretionary group declined 0.3%, with locationC1 falling 73 cents to C$79.70 and locationC2 slipping 28 cents to C$44.75.	locationC1	-2
1102	Hourican said he wants to leave something lasting , but said he is not after a headstone that credits him with saving locationC1 . 	locationC1	0
3276	If you look at how upside there is on this trade versus other things , if we have another bout of volatility or Draghi does not deliver next week , either youre better off keeping your cash , or getting more bang for your buck , said Laurent Frings , co-head of locationC1 credit research at locationC2 . 	locationC1	0
381	locationE1's biggest bank and the euro zone's largest lender by market value said it would offer a 20% premium over the last closing market price and expects to close the deal by October.	locationE1	1
2707	Appetite to short the ETF, operated by iShares, has far exceeded the number of shares available to borrow; ETF brokers have created an estimated $2 billion new shares to meet the demand since the start of October, said locationC1 analyst Samuel Pierson.	locationC1	1
1068	Gross merchandise volume, or the value of goods and services sold on locationC1, reached $10.6 billion, up 32% from a year earlier.	locationC1	1
1914	Elsewhere, Thursday’s rate cut by locationC1 continued to support locationE1 NZX 50 Index, which closed up 0.1%.	locationE1	1
3150	locationC1 high-tech index slipped 13.81 to 625.42 Tuesday and the Nasdaq 100 Index of nonfinancial stocks fell 41.87 to 1932.06 points.	locationC1	0
194	The guarantor of that bond eventually agreed to fund the required interest payment . 		1
615	This is the first time that the value of the back end has been taken into consideration in the pricing dynamics , said Inigo Garcia-Palencia , head of locationC1 at locationC2 , a global coordinator and joint bookrunner . 	locationC1	0
643	Noble has appointed the most active and aggressive restructuring advisers . 		0
3671	locationC1 retreated 38 cents to C$43.50.	locationC1	-1
3285	The U.S. commonwealth is in the midst of trying to pull itself out of a financial quagmire that leaves it with $ 70 billion in debt it can not pay without a massive restructuring . 		-1
3116	In the past , Nationwide has focused its efforts on selling Permanent Interest Bearing Shares ( PIBS ) to create core capital . 		0
805	Until recently, locationE1 had held up better than other emerging economies, including locationE2 and locationE3.	locationE1	-1
2776	We started hitting all these little hiccups , and then suddenly they told us they couldnt do anything more . 		-1
2165	Fears of a global slump have persisted in recent weeks as uncertainty over U. S. trade policy clouds the outlook for growth in locationE1 and export-reliant economies such as locationE2, locationE3 and locationE4.	locationE4	-1
2417	Improvements are regarded as crucial before locationE1's banking sector is fully opened to foreign competition after December 2006 under an agreement with locationC1.	locationE1	0
1302	"""At the current juncture it appears that locationE1 is able to manage a soft landing. """	locationE1	1
330	The regulation , seen by Reuters , sets the locationC1 executive on collision course with the recently-established locationC2 body in charge of winding down failing banks , the Single Resolution Board ( locationC3 ) . 	locationC1	0
2207	A 1.75 bn 6 % perp non-call April 2022 lost over six points in early trading on Friday , dropping to a cash price bid of 76.85 from 82.96 , though it has since climbed back to 77.59 , according to Tradeweb prices . 		0
1921	locationC1’s cash flows from operating activities, stood at $22.4 billion in the first quarter, compared to $24.5 billion in the same period of 2019, the company said.	locationC1	0
3700	Also boosting sentiment in markets was the announcement from locationC1 that it raised its ratings on locationC2 -1.30% to AA-minus from A-plus, with the outlook revised to stable from positive.	locationC2	1
2670	However , the Dutch , like all other eurozone banks , will have to receive consent from the locationC1 , which makes that November timeline seem unlikely . 	locationC1	0
3299	One investor who submitted orders for the bond said the companys chequered past in fact warranted a higher yield . 		1
972	While the process is not as formal on the continent , bankers say that now that the SSM is involved , banks need to allow for even more time before they can raise a bond . 		-1
483	The perpetual non-call five-year Additional Tier 1 deal will price within 0.125 % of the revised guidance range later on Tuesday via joint bookrunners locationC1 , locationC2 , locationC3 and locationC4 . 	locationC2	0
2420	It filed for Chapter 11 bankruptcy on Friday . 		-1
2602	To be able to convince investors to buy a coupon just below 9 % in a sector that has suffered so muchCand at a price through secondariesCis a pretty good achievement , Garcia-Palencia added . 		1
719	A new common category of so-called non-preferred senior debt would be established . 		0
2543	locationE1 shares ended higher in locationE2 on late-session bargain hunting among oversold shares.	locationE1	1
2059	In the locationC1 euro trade , fund managers took 61 % , hedge funds 21 % , private banks 9 % , insurance/pension funds 5 % , banks 2 % and others 2 % . 	locationC1	0
2803	It makes sense to put in a tranche of second-lien debt into a buyout , said one middle market investor of the current market . 		0
2566	Russians , who were among the biggest losers in the deposit grab , remain wary of putting cash into the banks and are watching to see if their one-time haven can be restored . 		0
2319	Chinese Internet search engine locationC1.	locationC1	1
32	Applicable Criteria and Related Research : Global Financial Institutions Rating Criteria here Assessing and Rating Bank Subordinated and Hybrid Securities Criteria here Additional Disclosure Solicitation Status here ALL FITCH CREDIT RATINGS ARE SUBJECT TO CERTAIN LIMITATIONS AND DISCLAIMERS . 		0
664	The likes of locationC1 are trading in the 12 % zip code and I think it would be very penalising for them to issue . 	locationC1	-2
1845	locationE1 and locationE2 stocks closed slightly lower as profit-taking set in Wednesday, while locationE3's locationC1 rose on the strength of the technology and telecom sectors.	locationE1	-1
1277	locationE1 recovered 0.6%, locationE2 3%, locationE3 almost 2%, locationE4 1% and locationE5 more than 6%.	locationE3	1
2316	locationE1's central government tax receipts rose 4% year-to-year, the smallest increase since January.	locationE1	1
2231	In locationE1 the construction sector declined 3.5%, although a rise in heavyweight technology stocks limited losses.	locationE1	-1
1444	locationC1 , locationC2 , locationC3 , locationC4 , locationC5 are the joint global co-ordinators . 	locationC3	0
326	“locationC1 bonds repriced accordingly, with yields moving higher” as some of the supporting factors holding down bond yields are now shifting, said Guy Haselmann, head of U. S. interest-rate strategy at locationC2 in locationE1.	locationC2	1
2792	Federico Ghizzoni , CEO at Italys biggest bank by assets locationC1 , may be the first to secure a new , sizeable sale of bad debt in Italy . 	locationC1	0
302	Shares in locationE1’s locationC1 gained more than 5 per cent, while locationE2’s locationC2 climbed over 9 per cent and locationC3 rose 4 per cent.	locationE1	0
6976	locationC1, locationC2 , locationC3  and a locationC4  joint venture .	locationC1	0
1705	The recovery rate might be lower than 10 percent , said the source . 		-1
154	locationE1's locationC1 slipped 0.3%, locationE2 locationC2 Index added 1%, locationE3's locationC3 gained 1% and locationE4's Sensex rose 1%.	locationE4	1
314	"""The market picked up on the strong rally in transports,"" said Barry Hyman, equity-market strategist at locationC1."	locationC1	1
1776	In locationE1, where the government has been engineering a rebalancing of its economy towards domestic spending and away from reliance on exports of manufactured goods, the preliminary purchasing managers’ index (locationC1) fell to a one-year low of 49.2 from 49.6, according to data from locationC2.	locationE1	0
5663	locationC1 high-tech index added 11.17 to 628.98, and the Nasdaq 100 Index of nonfinancial stocks gained 35.81 points to 1954.37.	locationC1	1
896	"""locationE1 continues to see pressures on the competitive front, and the second quarter seasonally is a weaker quarter in the telecom sector,"" said Manik Jhangiani, group chief financial officer at parent locationC1."	locationE1	-1
2202	locationC1 was helped in the quarter by the acquisition of the locationC2  card business.	locationC1	1
3227	In either scenario , banks could print more Tier 2 paper to protect their senior bonds , the banker said . 		0
118	A lead banker on the locationC1 transaction put the new issue concession at around 50bp at the starting level . 	locationC1	0
2277	Our target is ambitious but achievable , said Jhalaria . 		1
2905	locationC1 leaders agreed in June to give the state rescue fund , the locationC2 , more powers to help the banking fund , but its precise powers are expected to be clarified in December . 	locationC1	0
1602	locationE1 and locationE2 are the only two countries within the G-10 universe that have close-to-target inflations, and both economies are recovering nicely, partly due to the currency weakness, he said.	locationE2	1
1401	locationC1 , locationC2 , locationC3 , locationC4 , locationC5 are the joint global co-ordinators . 	locationC4	0
739	The DC was asked on December 30 whether the locationC1 transfer of five locationC2 senior bondsCwith a face value of 2bnCinto bad bank locationC3 constituted a governmental intervention under new credit derivative definitions published in 2014 . 	locationC3	-1
2456	Against this relatively supportive market backdrop , locationC1 acting as global coordinator , bookrunners locationC2 , locationC3 , locationC4 , locationC5 , locationC6 , locationC7 , locationC8 , locationC9 , locationC10 , locationC11 began testing investor interest for the Tier 2 instrument at mid-swaps plus 345-350bp . 	locationC7	0
170	The issue goes much wider than just locationC1 ; it has implications for the health of the entire European banking system . 	locationC1	-1
540	I think the yield will be so high on this bond it will be tough to ignore , said one observing banker . 		1
296	Shares in locationC1, the largest locationE1 company, turned positive late in the session, reversing an initial fall of 6 per cent, which came on top of an 8 per cent decline on Thursday.	locationE1	-1
883	Secondly , it is seeking to purchase its GBP300m 7.037 % step-up callable perpetual reserve capital instruments , issued in February 2001 by locationC1 , at a tender price of 120.00 . 	locationC1	0
1113	Imports from locationE1 fell 2.5% in the year to June, causing locationE2’s trade surplus with the world’s biggest economy to increase 13.5% from a year earlier to 669.9 billion yen ($6.21 billion), the data showed.	locationE2	1
1435	locationE1, the region's largest economy, contracted by 0.2%, highlighting the fragile recovery amid geopolitical tensions in locationE2.	locationE1	-1
2402	Looking ahead, locationC1 said it expects its 2008 per-share earnings to be 10% to 15% above a base of $5.24, excluding items.	locationC1	1
425	While locationE1 petroleum product prices were higher.	locationE1	1
909	Despite plans to cut 3 percent of its global workforce, locationC1 has said its staffing levels would be 4 percent higher this year as it invests in other areas, including technology.	locationC1	1
674	Indias banking secretary Rajiv Takru said on Wednesday that the government may consider injecting additional capital into UBI . 		1
3209	Capital controls , introduced to avoid mass withdrawals after the deposit grab , helped contain the fall in locationC1 deposits in the last six months of 2013 to 2 billion euros . 	locationC1	1
397	I just want some cupcakes ! 		0
2915	The new bond was first marketed at low to mid 7 % , a level that a banker away from the deal said looked generous . 		1
1088	They're increasingly turning over production to contract manufacturers, such as locationE1's, and focusing their efforts where they can make the most profits, such as design.	locationE1	2
1815	In late November Nationwide issued GBP500m perpetual Core Capital Deferred Shares , while locationC1 , locationC2 , locationC3 , locationC4 and locationC5 now all have outstanding AT1 securities . 	locationC2	0
570	locationE1 is a major importer of raw materials, especially from commodity producers such as locationE2, locationE3 and locationE4, so a slowdown in demand is being felt globally.	locationE4	-1
2514	Investors are looking ahead to Friday's release of the business confidence survey in locationE1, which is expected to fall.	locationE1	-1
2494	In locationE1, late bargain hunting and buying from pension funds helped curb losses after an early plunge triggered by U. S. losses on Thursday.	locationE1	0
2100	That law allows lenders to receive a capital injection to prevent them from becoming non-viable , effectively reducing the possibility that creditors will be bailed in . 		2
1039	The data provided some signs of hope for locationE1, where growth has slowed sharply over the past couple of years, and which like locationE2 suffered sharp capital outflows in recent months, as investors focused on its current-account deficit and weak government finances.	locationE2	-1
7456	locationC1's net profit fall contrasts with locationC2's 18% rise in net profit in its September-to-November fiscal quarter, as its rival also benefited from demand for cloud software.	locationC2	1
2391	Traditional volume leader Telemar, locationE1's largest phone company, fell 2.6% to 39.51 reals.	locationE1	-1
2101	But despite that muddied reputation , Nationwide remains one of the most investible names , according to a number of accounts , although they say they are only open to more mainstream instruments from the credit . 		0
2518	locationE1's central bank left its reference interest rate unchanged late Thursday at 4.25%, a decision that was widely expected by private-sector economists.	locationE1	0
826	The deal was more than 1.5 times subscribed, with 60% of paper placed into locationE1 and the rest mainly sold into locationE2, locationE3 and locationE4, according to syndicate officials.	locationE3	-1
400	Given the focus on locationE1, there was a relatively muted response from the bond markets to manufacturing data releases in the locationE2 and eurozone and German inflation figures.	locationE1	0
1548	The French bank started marketing the self-led Baa2/BBB + / A rated bullet transaction at the mid-swaps plus 240bp area , offering a concession of 25bp-30bp . 		1
1434	U. S. bonds also offer superior yields compared with their counterparts in locationE1 and locationE2.	locationE2	0
1582	“The tide has turned against the bond market” in the short term, especially if locationC1 officials signal later this month that they remain on track for rate increases this year, said Jim Vogel, head of interest-rate strategy at locationC2.	locationC2	-1
3323	Resolution authorities shall determine an appropriate transitional period which is as short as possible , the regulation said . 		0
1001	locationE1’s 10-year yield DE10YT=locationC1 was 1 basis point higher at 0.33 percent, above a one-month low hit on Monday as locationE2 reported stronger-than-expected second-quarter GDP data.	locationE2	1
355	Argentine farmers say they will stockpile soy due to financial uncertainty if the government is unable to cut a deal . 		-1
484	Elsewhere in the Americas, locationE1’s manufacturing activity contracted for a fifth straight month although at a slightly slower pace than in May, according to an locationC1 survey.	locationE1	-1
1461	Temporary calls , variable triggers , conversion mechanisms , contingent clauses and covenants were just some of the issues highlighted by the locationC1 , which is continuing to monitor the risky market . 	locationC1	0
3101	After the closing bell, shares of Internet company locationC1 , a game publisher, dropped 37.6 percent to $3.17.	locationC1	-2
2535	Terms are rumoured at 70 to 80 cents on the euro , but that was dismissed as wishful thinking by one investor . 		0
4683	Pressuring industrials the most was a 13.5 percent slide in shares of locationC1 after the hand tools and hardware maker forecast 2019 profit below analysts’ estimates.	locationC1	-1
3220	locationC1 rates these four lenders two notches lower at A on a standalone basis , and has warned that bail-in powers will be likely to change its assessment of government support . 	locationC1	0
3534	locationC1, the maker of video-processing chips, rallied by 6.9 per cent, while online marketplace locationC2 tacked on 1.5 per cent.	locationC2	2
2373	Beyond that , the governments role is in supervision and maintaining systematic stability . 		0
1051	But demand almost completely dried up during the financial crisis . 		-1
3074	The remaining debt will be extended for 12 years , with repayments financed by cashflows generated by subsidiaries . 		-2
2321	Its fast growing restructured assets portfolio have yet to weather through cycles and may face pressure on asset quality in the event of an economic downturn . 		-1
1564	locationC1 shed $2.05, or 3.6%, to $55.62 on the locationC2 after the outsourcing company said it would delay the release of its full quarterly results for the quarter ended June 29.	locationC1	0
3334	Its the strategy that SNS adopted , and it worked . 		1
1684	locationC1 joins the growing chorus of U. S. technology companies issuing profit warnings in the past week alone, including those from network server company locationC2 , data storage firm locationC3 , and telecommunications equipment manufacturer locationC4 .	locationC3	1
1751	Bradescos loan-loss provisions came in at 5.024 billion reais in the second quarter , 4 percent above consensus . 		-1
436	The fallout from U. S. sub-prime mortgage crisis hammered to locationE1's stock market Friday, leading to the largest single-day percentage loss there since 2001.	locationE1	-2
1772	It is also useful that a regulator has said that a call doesnt preclude MREL treatment . 		0
1196	The market is more favourable in this respect , he said last week . 		1
1878	* Banks to offload nearly a quarter of bad debts by 2017 * locationC1 forces banks to cut book value of locationC3s * Bad loans a drag on Italian banks profit , lending * locationC2 already studying sale of two NPL portfolios By Lisa Jucca and Francesca Landini MILAN , Nov 19 ( Reuters )CItalian banks are preparing to sell nearly a quarter of their problem loans by 2017 thanks to a balance sheet clean-up spearheaded by the locationC4 that is tempting specialist investors back into the market . 	locationC2	-2
2668	Deutsche Banks March 2025s have widened around 8bp since Monday , but this is not out of step with the widening seen across some other senior bonds . 		-1
7625	Networking-equipment maker locationC1 plunged $1.11, or 25%, to $3.36 on locationC2 despite swinging to a profit.	locationC1	-1
2016	locationC1 , locationC2 , locationC3 and locationC4 marketed the bonds to investors with guidance of 7.125 % -7.25 % , after initial price thoughts of low to mid 7 % earlier on Thursday . 	locationC4	1
2005	The mutual fund company is threatening to prevent locationC1 pilots who subscribe to a monthly newsletter called 401k Maximizer from purchasing the three locationC2 funds in their unions retirement plan , according to officials at locationC3 , the pilots union and the newsletter . 	locationC3	0
2075	As a result, locationE1's trade surplus in July grew to US$1.05 billion from US$552.2 million.	locationE1	0
1482	Two banks could sell the debt as soon as next week , taking advantage of the better-than-expected market conditions that have followed Donald Trumps US election victory . 		1
3237	Fitch anticipates total consumer bankruptcy filings for the year to come in 12 % -13 % below 2013 levels . 		1
328	However , market participants do not expect a repricing of Australian bank credit even if the measures are introduced and ratings are lowered . 		-1
648	Alternatively , they could force a debt restructuring which might allow them to take equity in return for writing off the loans . 		0
180	“A big company like locationC1 that uses trucks to transport goods, lower oil prices probably help,” Mr.  locationC2 said.	locationC1	-1
2945	The public may question the validity of using tax funds to prop up banks in the future , but the banker added that previous capital injections have helped stabilise the countrys financial system . 		0
397	Global stocks made a rocky start to 2016 while “core” government bonds, gold and the yen pushed higher as fresh concerns about locationE1 and heightened tensions in the Middle East sent a wave of risk aversion crashing through world markets.	locationE1	-1
1123	There is a lot of scope to be more flexible . 		1
396	Its interesting to see that different jurisdictions are taking different views on this , said Atcheson . 		0
2788	The bonds will convert into equity if the banks locationC1 1 ratio falls below a 7 % trigger . 	locationC1	0
1931	locationC1 reported a 5.1% increase and said the average customer purchase for the month grew to $8.58 from $8.32 a year ago.	locationC1	1
427	Traders said gasoline was more of a concern because demand it account for more than half of total locationE1 demand.	locationE1	1
850	The numbers influence market expectations on the likely timing of a move by locationC1 that would take locationE1 interest rates off crisis-era lows.	locationE1	1
3207	The profit report follows the merger pact announced last week with locationC1 (see article).	locationC1	1
2343	Elsewhere, locationE1 locationE2 rose 0.7% to 1978.54.	locationE1	1
1259	The changes could mean that banks will not issue as much sub debt as some were planning in order to meet TLAC requirements . 		0
985	locationE1's locationC1, locationE2 locationE3 and locationE4's locationC2/ASX 200 Index each lost 1.1%.	locationE2	-1
6281	locationE1-based locationC1, a creator of digital entertainment guides, has agreed to buy locationC2-maker TiVo for about $1.1bn, about $10.70 a share in cash and stock.	locationC1	1
2848	Aerospace is particularly attractive because airplane-order backlogs stretch out for years, Klaus Kleinfeld, locationC1's chief executive, said in an interview.	locationC1	1
1519	COPENHAGEN , Nov 14 ( Reuters )CBelgian law firm locationC1 said it had been contacted by 15 to 20 investment firms considering legal action over the failure of OW Bunker , the worlds largest shipping firm which filed for bankruptcy a week ago . 	locationC1	0
496	Shares of locationC1, which currently provides money transfer services for locationC2, plunged 17.7 percent to $14.81.	locationC1	-2
1378	The Corporation charges an insurance premium of Rs0 .10 per Rs100 deposited . 		0
3970	Private payrolls in the U. S. rose by 214,000 last month, said payroll processor locationC1  and forecasting firm locationC2.	locationC1	0
1023	( ID : nL5N0MM34X ] Although Cypriot banks have never been heavily reliant on the bond market , looking at what Greeces Piraeus has been able to achieve in recent weeks , I dont think it would be a surprise to see a Cypriot bank in the market , said locationC1 , a senior bank credit analyst at locationC2 , referring to Piraeuss raising of 500 million euros on March 18 . 	locationC1	0
2587	Our interest would definitely depend on the type of issuer that was looking to access the market , but I think locationC1 is definitely considered to be stronger than the rest , said a London-based fixed-income investor . 	locationC1	1
2918	However , unlike their UK , US and Swiss counterparts , the corporate structures of most European banks do not have holding companies . 		0
3167	locationC1 shares fell 93 cents, or 8.7%, to 9.78 after fourth-quarter earnings missed expectations Wednesday and the maker of wearable cameras reduced its financial forecast.	locationC1	-1
6545	3 U. S. railroad operator locationC1 (locationC2.	locationC2	0
298	The S&P 500 index ended down 0.8 per cent, as investors refocused on a locationE1 employment report that showed the world’s largest economy added 1.4m jobs in August.	locationE1	-1
912	Much of the medicine that is being created globally is more suitable to Western ( banks ) , but is just the wrong medicine for the wrong patients in Asia , he said . 		-1
2857	US banks have pioneered the use of senior callables this year as a way of addressing the reduction in regulatory value as Total Loss Absorbing Capacity bonds approach maturity . 		1
2748	locationE1-based Dain Rauscher, which plans to be acquired by locationC1, said net income reached $21.1 million, or $1.43 a share, up from $15.3 million, or $1.13 a share, a year earlier.	locationC1	1
1675	Any boost to appetite for subordinated debt will be welcome in Indias local market , where banks have struggled to find investors for Basel III-compliant Additional Tier 1 and Tier 2 bonds . 		0
1746	The eight-year non-call three bond ( B3/BC) , with locationC1 as lead-left but 12 other banks on the deal , was marketed alongside a US$ 4.7 bn term loan and a US$ 1bn revolver , US$ 300m of which is expected to be drawn at closing . 	locationC1	1
3026	It has still to raise CHF4 .3 bn ( USD4 .755 bn ) . 		0
532	A key concern among debt market players is that a renewed emphasis on Tier 2 capital could lead to a mushrooming in supply that the market could struggle to absorb . 		-1
1736	The regulation , seen by Reuters , sets the locationC1 executive on collision course with the recently-established locationC2 body in charge of winding down failing banks , the Single Resolution Board ( locationC3 ) . 	locationC2	0
1629	Since 2008 , 140 Israeli companies have entered into debt settlement arrangements for a value of 39 billion shekels ( $ 11.3 billion ) , 10 of them in 2013 . 		0
2098	Still, the higher provision caused profit to fall 23% in the bank's huge consumer-banking business, which includes locationC1 5,700-branch network and its credit-card business.	locationC1	-1
430	It avoided the issues in its most recent newsletter , which recommended no fund changes in the SWAPA plan . 		0
104	locationE1 locationE2 was down 0.2%.	locationE1	-1
1808	This idea was floated this week in local Argentine newspaper locationC1 , which quoted sources saying that locationC2 would ask Griesa to reinstate a stay until the end of the year , and in return have Argentina deposit money in an escrow account . 	locationC2	0
6465	locationC1, the company's electric generation and gas pipeline unit, posted earnings of $67 million, a huge jump from $3 million a year earlier.	locationC1	1
188	” Political instability has made many investors wary of big bond issuers such as locationE1, locationE2 and locationE3, despite their debt’s recent gains.	locationE1	-2
1097	A move for either locationC1 or locationC2 is not the only potential resource-sector deal on the horizon.	locationC2	1
4129	Gold for July delivery however, was up 0.49% at $1, 2129.70 per troy ounce late in Europe on the locationC1 division of locationC2.	locationC2	1
1823	In broker action, locationC1 downgraded French telecommunications-equipment provider locationC2 to underweight from equal-weight, citing concerns that European wireline operators will defer the purchase of new equipment in the coming quarters.	locationC1	1
234	locationC1 senior curve re-priced by around 300bp to swaps following the news , while five-year CDS tightened by 380bp to 300bp . 	locationC1	-1
